Java HotSpot(TM) 64-Bit Server VM warning: ignoring option PermSize=128m; support was removed in 8.0
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
2017-05-12 15:09:30,829 INFO  [main] util.VersionInfo: HBase 1.2.5
2017-05-12 15:09:31,259 INFO  [main] util.ServerCommandLine: env:CLASSPATH=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../conf:/Library/Java/JavaVirtualMachines/jdk1.8.0_66.jdk/Contents/Home/lib/tools.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/..:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/activation-1.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/aopalliance-1.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/apacheds-i18n-2.0.0-M15.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/apacheds-kerberos-codec-2.0.0-M15.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/api-asn1-api-1.0.0-M20.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/api-util-1.0.0-M20.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/asm-3.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/avro-1.7.4.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-beanutils-1.7.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-beanutils-core-1.8.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-cli-1.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-codec-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-collections-3.2.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-compress-1.4.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-configuration-1.6.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-daemon-1.0.13.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-digester-1.8.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-el-1.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-httpclient-3.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-io-2.4.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-lang-2.6.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-logging-1.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-math-2.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-math3-3.1.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/commons-net-3.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/disruptor-3.3.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/findbugs-annotations-1.3.9-1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/guava-12.0.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/guice-3.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/guice-servlet-3.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-annotations-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-auth-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-client-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-common-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-hdfs-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-mapreduce-client-app-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-mapreduce-client-common-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-mapreduce-client-core-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-mapreduce-client-jobclient-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-mapreduce-client-shuffle-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-yarn-api-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-yarn-client-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-yarn-common-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hadoop-yarn-server-common-2.5.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-annotations-1.2.5-tests.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-annotations-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-client-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-common-1.2.5-tests.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-common-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-examples-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-external-blockcache-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-hadoop-compat-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-hadoop2-compat-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-it-1.2.5-tests.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-it-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-prefix-tree-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-procedure-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-protocol-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-resource-bundle-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-rest-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-server-1.2.5-tests.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-server-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-shell-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/hbase-thrift-1.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/htrace-core-3.1.0-incubating.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/httpclient-4.2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/httpcore-4.4.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jackson-core-asl-1.9.13.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jackson-jaxrs-1.9.13.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jackson-mapper-asl-1.9.13.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jackson-xc-1.9.13.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jamon-runtime-2.4.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jasper-compiler-5.5.23.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jasper-runtime-5.5.23.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/java-xmlbuilder-0.4.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/javax.inject-1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jaxb-api-2.2.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jaxb-impl-2.2.3-1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jcodings-1.0.8.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jersey-client-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jersey-core-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jersey-guice-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jersey-json-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jersey-server-1.9.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jets3t-0.9.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jettison-1.3.3.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jetty-6.1.26.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jetty-sslengine-6.1.26.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jetty-util-6.1.26.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/joni-2.1.2.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jruby-complete-1.6.8.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jsch-0.1.42.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jsp-2.1-6.1.14.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/jsp-api-2.1-6.1.14.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/junit-4.12.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/leveldbjni-all-1.8.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/libthrift-0.9.3.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/log4j-1.2.17.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/metrics-core-2.2.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/netty-all-4.0.23.Final.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/paranamer-2.3.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/protobuf-java-2.5.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/servlet-api-2.5-6.1.14.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/servlet-api-2.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/slf4j-api-1.7.7.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/slf4j-log4j12-1.7.5.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/snappy-java-1.0.4.1.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/spymemcached-2.11.6.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/xmlenc-0.52.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/xz-1.0.jar:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../lib/zookeeper-3.4.6.jar:/usr/local/Cellar/hadoop/2.7.1/libexec/etc/hadoop:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/common/lib/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/common/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/hdfs:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/hdfs/lib/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/hdfs/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/yarn/lib/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/yarn/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/mapreduce/lib/*:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/mapreduce/*:/contrib/capacity-scheduler/*.jar
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:HBASE_MASTER_OPTS= -XX:PermSize=128m -XX:MaxPermSize=128m
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:rvm_path=/Users/larluo/.rvm
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:TMPDIR=/var/folders/_3/80s5534109d2j83cfgtwjcjc0000gn/T/
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.IOaM3q28vY/Listeners
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:XPC_FLAGS=0x0
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:TERM_SESSION_ID=A474C361-0EEB-4830-98C9-3931B578F07B
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:_system_name=OSX
2017-05-12 15:09:31,260 INFO  [main] util.ServerCommandLine: env:__CF_USER_TEXT_ENCODING=0x1F5:0x0:0x0
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:Apple_PubSub_Socket_Render=/private/tmp/com.apple.launchd.YLF4jyZ1mR/Render
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:HBASE_OPTS=-XX:+UseConcMarkSweepGC   -XX:PermSize=128m -XX:MaxPermSize=128m -Dhbase.log.dir=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../logs -Dhbase.log.file=hbase.log -Dhbase.home.dir=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/.. -Dhbase.id.str= -Dhbase.root.logger=INFO,console -Djava.library.path=/Users/larluo/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:. -Dhbase.security.logger=INFO,RFAS
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:HBASE_THRIFT_OPTS=
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:HBASE_HOME=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/..
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:HOME=/Users/larluo
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:SHLVL=1
2017-05-12 15:09:31,261 INFO  [main] util.ServerCommandLine: env:MALLOC_ARENA_MAX=4
2017-05-12 15:09:31,264 INFO  [main] util.ServerCommandLine: vmName=Java HotSpot(TM) 64-Bit Server VM, vmVendor=Oracle Corporation, vmVersion=25.66-b17
2017-05-12 15:09:31,265 INFO  [main] util.ServerCommandLine: vmInputArguments=[-Dproc_master, -XX:OnOutOfMemoryError=kill -9 %p, -XX:+UseConcMarkSweepGC, -XX:PermSize=128m, -XX:MaxPermSize=128m, -Dhbase.log.dir=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/../logs, -Dhbase.log.file=hbase.log, -Dhbase.home.dir=/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase/bin/.., -Dhbase.id.str=, -Dhbase.root.logger=INFO,console, -Djava.library.path=/Users/larluo/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:., -Dhbase.security.logger=INFO,RFAS]
2017-05-12 15:09:31,436 WARN  [main] util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2017-05-12 15:09:31,672 INFO  [main] regionserver.RSRpcServices: master//192.168.22.101:16000 server-side HConnection retries=350
2017-05-12 15:09:31,819 INFO  [main] ipc.SimpleRpcScheduler: Using deadline as user call queue, count=3
2017-05-12 15:09:31,845 INFO  [main] ipc.RpcServer: master//192.168.22.101:16000: started 10 reader(s) listening on port=16000
2017-05-12 15:09:31,940 INFO  [main] impl.MetricsConfig: loaded properties from hadoop-metrics2-hbase.properties
2017-05-12 15:09:32,026 INFO  [main] impl.MetricsSystemImpl: Scheduled snapshot period at 10 second(s).
2017-05-12 15:09:32,026 INFO  [main] impl.MetricsSystemImpl: HBase metrics system started
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/Users/larluo/work/git/cluster-dev/.clojurians-org/tarball/hbase-1.2.5/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/local/Cellar/hadoop/2.7.1/libexec/share/hadoop/common/lib/slf4j-log4j12-1.7.10.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
2017-05-12 15:09:32,559 INFO  [main] zookeeper.RecoverableZooKeeper: Process identifier=master:16000 connecting to ZooKeeper ensemble=localhost:2181
2017-05-12 15:09:32,569 INFO  [main] zookeeper.ZooKeeper: Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
2017-05-12 15:09:32,569 INFO  [main] zookeeper.ZooKeeper: Client environment:host.name=192.168.22.101
2017-05-12 15:09:32,569 INFO  [main] zookeeper.ZooKeeper: Client environment:java.version=1.8.0_66
2017-05-12 15:09:32,569 INFO  [main] zookeeper.ZooKeeper: Client environment:java.vendor=Oracle Corporation
2017-05-12 15:09:32,569 INFO  [main] zookeeper.ZooKeeper: Client environment:java.home=/Library/Java/JavaVirtualMachines/jdk1.8.0_66.jdk/Contents/Home/jre
